num,module,op,requires,B_mutiplier,C,H_I,W_I,K,H_O,W_O,T_I,T_O,kH,kW,kT,dH,dW,dT,dilationH,dilationW,dilationT,padH,padW,padT,groups,InputMinVal,InputMaxVal,InputMeanVal,InputStdVal,OutputMinVal,OutputMaxVal,OutputMeanVal,OutputStdVal,KernelMinVal,KernelMaxVal,KernelMeanVal,KernelStdVal,BiasMinVal,BiasMaxVal,BiasMeanVal,BiasStdVal,AddBias,isFilter,DimBHW,DimCFilterSquare,DimK,B,InputSize,OutputSize,Weights,Biases,Params,MACs,RATIO_MACs_TOTALMACs,MEM,RATIO_COMPUTE_MEM,SI_NumAccumSess,SI_ActualCompute,SI_CompUtil,SI_ClocksToComputeAccumSess,SI_ClocksToBringNewChunkOfB,SI_MMEClocksPerAccSession,SI_TotalMMEClocks,SI_LayerUtil,SI_IP_OP_diff,NumFullUOWH,NumPartialUOWH,HeightOfPartialUOW,NumUOWH,NumUOWW,ActualMACs,ComputeUtilization,ClocksToComputeUOW,ClocksToDumpFullUOW,ClocksToDumpPartialUOW,TotalMMEClocks,LayerUtil,IdealClocksNoSparsity,FilterClocks,PoolingOps,BatchNormOps,StochasticOps,NonLinearOps,AddOps
168,Mixed_6d.branch7x7_1.conv,ConvNd,"Mixed_6c.Concat, Mixed_6d.branch7x7_1.conv.Parameter",1,768,17,17,160,17,17,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,6.875239849,0.389972326,0.586838065,-9.57775116,11.34757233,-0.041418349,1.768253797,-0.19999671,0.199993476,-0.000158962,0.088018126,0,0,0,0,0,0,1156,768,160,4,887808,184960,122880,0,122880,142049280,0.62%,1195648,118.8052671,15,251658240,56.45%,256,256,256,3840,56.45%,0.00%,4,1,132,5,1,251658240,56.45%,768,256,132,3840,56.45%,2167.5,0,0,0,0,0,0
171,Mixed_6d.branch7x7_2.conv,ConvNd,"Mixed_6d.branch7x7_1.Threshold, Mixed_6d.branch7x7_2.conv.Parameter",1,160,17,17,160,17,17,1,1,1,7,1,1,1,1,1,1,1,0,3,0,1,0,5.794394016,0.390717286,0.587759969,-9.010514259,9.605443001,-0.007304243,1.917353634,-0.19998683,0.199997813,-2.16883E-05,0.088081782,0,0,0,0,0,0,1156,1120,160,4,184960,184960,179200,0,179200,207155200,0.91%,549120,377.2494172,25,419430400,49.39%,256,256,256,6400,49.39%,-7.06%,4,1,132,5,1,367001600,56.45%,1120,256,132,5600,56.45%,3160.9375,0,0,0,0,0,0
174,Mixed_6d.branch7x7_3.conv,ConvNd,"Mixed_6d.branch7x7_2.Threshold, Mixed_6d.branch7x7_3.conv.Parameter",1,160,17,17,192,17,17,1,1,7,1,1,1,1,1,1,1,1,3,0,0,1,0,5.144657612,0.392966092,0.589139684,-8.646366119,8.761834145,-0.050275214,1.936092629,-0.199996829,0.199989408,-0.000107446,0.088007662,0,0,0,0,0,0,1156,1120,192,4,184960,221952,215040,0,215040,248586240,1.09%,621952,399.6871784,25,419430400,59.27%,256,256,256,6400,59.27%,-8.47%,4,1,132,5,1,367001600,67.73%,1120,256,132,5600,67.73%,3793.125,0,0,0,0,0,0
177,Mixed_6d.branch7x7dbl_1.conv,ConvNd,"Mixed_6c.Concat, Mixed_6d.branch7x7dbl_1.conv.Parameter",1,768,17,17,160,17,17,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,6.875239849,0.389972326,0.586838065,-9.961141586,8.575786591,-0.083039383,1.65588573,-0.199999914,0.19999671,-0.000286839,0.087597438,0,0,0,0,0,0,1156,768,160,4,887808,184960,122880,0,122880,142049280,0.62%,1195648,118.8052671,15,251658240,56.45%,256,256,256,3840,56.45%,0.00%,4,1,132,5,1,251658240,56.45%,768,256,132,3840,56.45%,2167.5,0,0,0,0,0,0
180,Mixed_6d.branch7x7dbl_2.conv,ConvNd,"Mixed_6d.branch7x7dbl_1.Threshold, Mixed_6d.branch7x7dbl_2.conv.Parameter",1,160,17,17,160,17,17,1,1,7,1,1,1,1,1,1,1,1,3,0,0,1,0,5.217535973,0.388985672,0.593003303,-12.17425442,10.18273544,0.025362647,1.935999877,-0.19999437,0.199997336,4.12605E-05,0.088101471,0,0,0,0,0,0,1156,1120,160,4,184960,184960,179200,0,179200,207155200,0.91%,549120,377.2494172,25,419430400,49.39%,256,256,256,6400,49.39%,-7.06%,4,1,132,5,1,367001600,56.45%,1120,256,132,5600,56.45%,3160.9375,0,0,0,0,0,0
183,Mixed_6d.branch7x7dbl_3.conv,ConvNd,"Mixed_6d.branch7x7dbl_2.Threshold, Mixed_6d.branch7x7dbl_3.conv.Parameter",1,160,17,17,160,17,17,1,1,1,7,1,1,1,1,1,1,1,0,3,0,1,0,6.015517712,0.391787995,0.588818798,-11.10184479,8.836701393,0.089110382,1.929990428,-0.199986503,0.199994892,0.000258663,0.087896862,0,0,0,0,0,0,1156,1120,160,4,184960,184960,179200,0,179200,207155200,0.91%,549120,377.2494172,25,419430400,49.39%,256,256,256,6400,49.39%,-7.06%,4,1,132,5,1,367001600,56.45%,1120,256,132,5600,56.45%,3160.9375,0,0,0,0,0,0
186,Mixed_6d.branch7x7dbl_4.conv,ConvNd,"Mixed_6d.branch7x7dbl_3.Threshold, Mixed_6d.branch7x7dbl_4.conv.Parameter",1,160,17,17,160,17,17,1,1,7,1,1,1,1,1,1,1,1,3,0,0,1,0,4.958292484,0.394165488,0.585910356,-9.451182365,9.421711922,-0.083714214,1.90126153,-0.19998771,0.199980348,-0.000197544,0.087974679,0,0,0,0,0,0,1156,1120,160,4,184960,184960,179200,0,179200,207155200,0.91%,549120,377.2494172,25,419430400,49.39%,256,256,256,6400,49.39%,-7.06%,4,1,132,5,1,367001600,56.45%,1120,256,132,5600,56.45%,3160.9375,0,0,0,0,0,0
189,Mixed_6d.branch7x7dbl_5.conv,ConvNd,"Mixed_6d.branch7x7dbl_4.Threshold, Mixed_6d.branch7x7dbl_5.conv.Parameter",1,160,17,17,192,17,17,1,1,1,7,1,1,1,1,1,1,1,0,3,0,1,0,4.53554678,0.396293102,0.588719906,-9.248720169,9.169852257,0.027357192,2.010963204,-0.19998993,0.199997723,4.51997E-05,0.088061642,0,0,0,0,0,0,1156,1120,192,4,184960,221952,215040,0,215040,248586240,1.09%,621952,399.6871784,25,419430400,59.27%,256,256,256,6400,59.27%,-8.47%,4,1,132,5,1,367001600,67.73%,1120,256,132,5600,67.73%,3793.125,0,0,0,0,0,0
193,Mixed_6d.branch_pool.conv,ConvNd,"Mixed_6d.branch_pool.conv.AvgPool2d, Mixed_6d.branch_pool.conv.Parameter",1,768,17,17,192,17,17,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,3.730886221,0.357236317,0.34433475,-6.248092651,8.710533142,0.06410881,1.213822045,-0.199996307,0.199959055,0.000244985,0.087850851,0,0,0,0,0,0,1156,768,192,4,887808,221952,147456,0,147456,170459136,0.75%,1257216,135.584606,15,251658240,67.73%,256,256,256,3840,67.73%,0.00%,4,1,132,5,1,251658240,67.73%,768,256,132,3840,67.73%,2601,0,0,0,0,0,0
197,Mixed_6e.branch1x1.conv,ConvNd,"Mixed_6d.Concat, Mixed_6e.branch1x1.conv.Parameter",1,768,17,17,192,17,17,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,6.079210281,0.394666709,0.586054963,-8.435763359,9.143447876,0.000269034,1.711833502,-0.199992403,0.19999741,-8.97908E-07,0.08798997,0,0,0,0,0,0,1156,768,192,4,887808,221952,147456,0,147456,170459136,0.75%,1257216,135.584606,15,251658240,67.73%,256,256,256,3840,67.73%,0.00%,4,1,132,5,1,251658240,67.73%,768,256,132,3840,67.73%,2601,0,0,0,0,0,0
200,Mixed_6e.branch7x7_1.conv,ConvNd,"Mixed_6d.Concat, Mixed_6e.branch7x7_1.conv.Parameter",1,768,17,17,192,17,17,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,6.079210281,0.394666709,0.586054963,-9.303718567,12.1954174,-0.036419049,1.762358068,-0.19999367,0.199976906,-0.000116683,0.088083256,0,0,0,0,0,0,1156,768,192,4,887808,221952,147456,0,147456,170459136,0.75%,1257216,135.584606,15,251658240,67.73%,256,256,256,3840,67.73%,0.00%,4,1,132,5,1,251658240,67.73%,768,256,132,3840,67.73%,2601,0,0,0,0,0,0
203,Mixed_6e.branch7x7_2.conv,ConvNd,"Mixed_6e.branch7x7_1.Threshold, Mixed_6e.branch7x7_2.conv.Parameter",1,192,17,17,192,17,17,1,1,1,7,1,1,1,1,1,1,1,0,3,0,1,0,6.301723003,0.393956185,0.586119202,-10.51385117,10.56676483,0.020557939,2.133203388,-0.199999139,0.199997172,3.299E-05,0.088157411,0,0,0,0,0,0,1156,1344,192,4,221952,221952,258048,0,258048,298303488,1.31%,701952,424.9628009,30,503316480,59.27%,256,256,256,7680,59.27%,-8.47%,4,1,132,5,1,440401920,67.73%,1344,256,132,6720,67.73%,4551.75,0,0,0,0,0,0
206,Mixed_6e.branch7x7_3.conv,ConvNd,"Mixed_6e.branch7x7_2.Threshold, Mixed_6e.branch7x7_3.conv.Parameter",1,192,17,17,192,17,17,1,1,7,1,1,1,1,1,1,1,1,3,0,0,1,0,4.780212879,0.395294614,0.586504153,-9.363201141,9.545851707,0.066742854,2.139871186,-0.19999896,0.199963763,0.000154198,0.087895546,0,0,0,0,0,0,1156,1344,192,4,221952,221952,258048,0,258048,298303488,1.31%,701952,424.9628009,30,503316480,59.27%,256,256,256,7680,59.27%,-8.47%,4,1,132,5,1,440401920,67.73%,1344,256,132,6720,67.73%,4551.75,0,0,0,0,0,0
209,Mixed_6e.branch7x7dbl_1.conv,ConvNd,"Mixed_6d.Concat, Mixed_6e.branch7x7dbl_1.conv.Parameter",1,768,17,17,192,17,17,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,6.079210281,0.394666709,0.586054963,-9.089414597,10.04307175,0.028834069,1.715921504,-0.199999958,0.199974298,9.85623E-05,0.087904227,0,0,0,0,0,0,1156,768,192,4,887808,221952,147456,0,147456,170459136,0.75%,1257216,135.584606,15,251658240,67.73%,256,256,256,3840,67.73%,0.00%,4,1,132,5,1,251658240,67.73%,768,256,132,3840,67.73%,2601,0,0,0,0,0,0
212,Mixed_6e.branch7x7dbl_2.conv,ConvNd,"Mixed_6e.branch7x7dbl_1.Threshold, Mixed_6e.branch7x7dbl_2.conv.Parameter",1,192,17,17,192,17,17,1,1,7,1,1,1,1,1,1,1,1,3,0,0,1,0,5.016280174,0.394176249,0.585673085,-10.21877098,10.25677395,-0.094810025,2.124890844,-0.199998558,0.199995309,-0.00019224,0.088059807,0,0,0,0,0,0,1156,1344,192,4,221952,221952,258048,0,258048,298303488,1.31%,701952,424.9628009,30,503316480,59.27%,256,256,256,7680,59.27%,-8.47%,4,1,132,5,1,440401920,67.73%,1344,256,132,6720,67.73%,4551.75,0,0,0,0,0,0
215,Mixed_6e.branch7x7dbl_3.conv,ConvNd,"Mixed_6e.branch7x7dbl_2.Threshold, Mixed_6e.branch7x7dbl_3.conv.Parameter",1,192,17,17,192,17,17,1,1,1,7,1,1,1,1,1,1,1,0,3,0,1,0,4.382202625,0.395144782,0.58612927,-11.11872864,9.215730667,-0.013442476,2.152080706,-0.199982002,0.199997887,-4.92796E-05,0.08810722,0,0,0,0,0,0,1156,1344,192,4,221952,221952,258048,0,258048,298303488,1.31%,701952,424.9628009,30,503316480,59.27%,256,256,256,7680,59.27%,-8.47%,4,1,132,5,1,440401920,67.73%,1344,256,132,6720,67.73%,4551.75,0,0,0,0,0,0
218,Mixed_6e.branch7x7dbl_4.conv,ConvNd,"Mixed_6e.branch7x7dbl_3.Threshold, Mixed_6e.branch7x7dbl_4.conv.Parameter",1,192,17,17,192,17,17,1,1,7,1,1,1,1,1,1,1,1,3,0,0,1,0,4.45928812,0.395559075,0.587185011,-9.844376564,10.19454098,-0.012657788,2.11755539,-0.199996307,0.199990004,-2.82707E-05,0.087940272,0,0,0,0,0,0,1156,1344,192,4,221952,221952,258048,0,258048,298303488,1.31%,701952,424.9628009,30,503316480,59.27%,256,256,256,7680,59.27%,-8.47%,4,1,132,5,1,440401920,67.73%,1344,256,132,6720,67.73%,4551.75,0,0,0,0,0,0
221,Mixed_6e.branch7x7dbl_5.conv,ConvNd,"Mixed_6e.branch7x7dbl_4.Threshold, Mixed_6e.branch7x7dbl_5.conv.Parameter",1,192,17,17,192,17,17,1,1,1,7,1,1,1,1,1,1,1,0,3,0,1,0,5.103151321,0.396404424,0.584458837,-11.49147511,9.950720787,0.049710331,2.089119792,-0.199992731,0.199975789,0.000107153,0.087930293,0,0,0,0,0,0,1156,1344,192,4,221952,221952,258048,0,258048,298303488,1.31%,701952,424.9628009,30,503316480,59.27%,256,256,256,7680,59.27%,-8.47%,4,1,132,5,1,440401920,67.73%,1344,256,132,6720,67.73%,4551.75,0,0,0,0,0,0
225,Mixed_6e.branch_pool.conv,ConvNd,"Mixed_6e.branch_pool.conv.AvgPool2d, Mixed_6e.branch_pool.conv.Parameter",1,768,17,17,192,17,17,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,3.615191221,0.364697444,0.339236081,-5.266584396,5.513916969,0.083854952,1.221187877,-0.199994951,0.199994475,0.000307007,0.087769876,0,0,0,0,0,0,1156,768,192,4,887808,221952,147456,0,147456,170459136,0.75%,1257216,135.584606,15,251658240,67.73%,256,256,256,3840,67.73%,0.00%,4,1,132,5,1,251658240,67.73%,768,256,132,3840,67.73%,2601,0,0,0,0,0,0
229,Mixed_7a.branch3x3_1.conv,ConvNd,"Mixed_6e.Concat, Mixed_7a.branch3x3_1.conv.Parameter",1,768,17,17,192,17,17,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,5.624996185,0.396400736,0.584035581,-7.952515125,8.797877312,0.126589324,1.768298658,-0.199990571,0.199988186,0.000411034,0.087626154,0,0,0,0,0,0,1156,768,192,4,887808,221952,147456,0,147456,170459136,0.75%,1257216,135.584606,15,251658240,67.73%,256,256,256,3840,67.73%,0.00%,4,1,132,5,1,251658240,67.73%,768,256,132,3840,67.73%,2601,0,0,0,0,0,0
232,Mixed_7a.branch3x3_2.conv,ConvNd,"Mixed_7a.branch3x3_1.Threshold, Mixed_7a.branch3x3_2.conv.Parameter",1,192,17,17,320,8,8,1,1,3,3,1,2,2,1,1,1,1,0,0,0,1,0,4.732848644,0.397178675,0.586905663,-14.3414917,11.40909672,0.037547282,2.631050303,-0.199998975,0.199997082,4.08264E-05,0.087900612,0,0,0,0,0,0,256,1728,320,4,221952,81920,552960,0,552960,141557760,0.62%,856832,165.2106364,14,234881024,60.27%,256,256,256,3584,60.27%,-2.23%,1,0,0,1,2,226492416,62.50%,1728,256,0,3456,62.50%,2160,0,0,0,0,0,0
235,Mixed_7a.branch7x7x3_1.conv,ConvNd,"Mixed_6e.Concat, Mixed_7a.branch7x7x3_1.conv.Parameter",1,768,17,17,192,17,17,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,5.624996185,0.396400736,0.584035581,-10.49771881,8.805484772,-0.062134409,1.708872123,-0.199989185,0.199994877,-0.000206158,0.08802986,0,0,0,0,0,0,1156,768,192,4,887808,221952,147456,0,147456,170459136,0.75%,1257216,135.584606,15,251658240,67.73%,256,256,256,3840,67.73%,0.00%,4,1,132,5,1,251658240,67.73%,768,256,132,3840,67.73%,2601,0,0,0,0,0,0
238,Mixed_7a.branch7x7x3_2.conv,ConvNd,"Mixed_7a.branch7x7x3_1.Threshold, Mixed_7a.branch7x7x3_2.conv.Parameter",1,192,17,17,192,17,17,1,1,1,7,1,1,1,1,1,1,1,0,3,0,1,0,4.784318924,0.395805881,0.587140111,-8.721718788,9.65678978,0.119392805,2.215511343,-0.199990109,0.199999467,0.000270771,0.087938386,0,0,0,0,0,0,1156,1344,192,4,221952,221952,258048,0,258048,298303488,1.31%,701952,424.9628009,30,503316480,59.27%,256,256,256,7680,59.27%,-8.47%,4,1,132,5,1,440401920,67.73%,1344,256,132,6720,67.73%,4551.75,0,0,0,0,0,0
